train_loss,train_accuracy,validation_loss,validation_accuracy,epochs,learning_rate,train_time,batch_size,conv_layers_number,dropout_1
1.0579005315547854,0.8481855633645543,1.0967226028442383,0.8060344827586207,250,0.000477573427952175,316339020 microseconds,64,1,0.16951284319003368
1.0638010539407805,0.8418907990639891,1.1018025875091553,0.8017241379310345,250,0.000434131850305442,316323434 microseconds,64,1,0.2818353034539365
1.059673382541326,0.8460138443226145,1.102337121963501,0.8011083743842364,250,0.0009899431056169695,316907543 microseconds,64,1,0.2649163224292733
1.0634879618883133,0.843162182786275,1.1029132604599,0.7998768472906403,250,0.0009183041925133715,78469075 microseconds,256,1,0.07838982795703398
1.0801604737447004,0.8243613566129667,1.1102540493011475,0.7943349753694581,250,0.00033528164949572174,285593033 microseconds,64,1,0.3872023381689106
1.0759034318717446,0.8289619942524601,1.119552731513977,0.7850985221674877,250,0.0003451794472881662,565590595 microseconds,32,1,0.4154197667121343
1.0760403655645416,0.8267304440465619,1.1196954250335693,0.7844827586206896,250,0.000911222749194046,563334452 microseconds,32,1,0.38570456374095774
1.0915939267724752,0.8174823576928564,1.1212551593780518,0.7844827586206896,250,0.0003234055881373171,161349637 microseconds,128,1,0.03733309465748158
1.0913238860666752,0.8162046412745191,1.1214394569396973,0.7807881773399015,250,0.0005788786310722847,88284104 microseconds,256,1,0.47882371034022586
1.0940510001708204,0.8134823720897808,1.123096227645874,0.7838669950738916,250,0.00018151580991457086,315914531 microseconds,64,1,0.37777593554511657
1.0981343909511416,0.8044994669256816,1.123760461807251,0.7789408866995073,250,0.0006451253647564766,630824640 microseconds,32,1,0.560842647122334
1.1050165427012706,0.7989974739258143,1.1246318817138672,0.7789408866995073,250,0.00040292829506053833,315679394 microseconds,64,1,0.5862791738852049
1.135530699044466,0.7677629363118493,1.1551541090011597,0.7475369458128078,250,0.0006318821308620588,145118840 microseconds,128,1,0.7873830751349529
1.1307725310325623,0.7774301642794059,1.1555651426315308,0.75,250,0.0005201248191518789,57219264 microseconds,512,1,0.6203736382943768
1.1417162120342255,0.7650860185849653,1.16206955909729,0.7407635467980296,250,0.0005745698150609375,57258829 microseconds,512,1,0.03244073698483685
1.1472589448094368,0.7578585174719978,1.1717621088027954,0.7315270935960592,250,0.000470991045581742,39202197 microseconds,512,1,0.687028397798498
1.175256684422493,0.7303607510338487,1.1940125226974487,0.7032019704433498,250,0.00015803952251320643,145272127 microseconds,128,1,0.7378417216775773
1.1732274293899536,0.7331404744695901,1.1950494050979614,0.708128078817734,250,0.00031901173532075894,39250228 microseconds,512,1,0.7235131360029732
1.2645088931706947,0.6343560061133339,1.2691439390182495,0.6311576354679803,250,0.0007190291002388877,297981491 microseconds,64,1,0.9454117124853975
1.2661286685615778,0.6374639496645882,1.276638388633728,0.6219211822660099,250,0.00013827435884237167,160960750 microseconds,128,1,0.94749394991291
